Capacity,Power,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Elapsed Seconds
750,0,118.625,118.4,118.5116,118.5116,114.6866,56734.520982
750,0,118.625,118.4,118.5116,118.4,114.6866,56740.6714249
750,0,118.625,118.4,118.5116,118.4,114.6866,56745.9931409
750,0,118.5116,118.4,118.5116,118.5116,114.6866,56751.3113739
750,0,118.5116,118.4,118.5116,118.4,114.6866,56756.631439
750,0,118.625,118.4,118.5116,118.4,114.6866,56761.951314
750,0,118.5116,118.4,118.5116,118.4,114.6866,56767.2713978
750,0,118.5116,118.4,118.5116,118.4,114.6866,56772.591517
750,0,118.5116,118.4,118.5116,118.4,114.6866,56777.9113789
750,0,118.625,118.4,118.5116,118.4,114.6866,56783.240885
750,0,118.5116,118.4,118.5116,118.4,114.6866,56788.5619969
750,0,118.625,118.4,118.5116,118.4,114.6866,56793.880836
750,0,118.5116,118.4,118.5116,118.4,114.6866,56799.2020919
750,0,118.5116,118.4,118.5116,118.4,114.6866,56804.5214229
750,0,118.5116,118.4,118.5116,118.4,114.6866,56809.8416069
750,0,118.5116,118.4,118.5116,118.4,114.6866,56815.1608849
750,0,118.5116,118.4,118.5116,118.4,114.6866,56820.481355
750,0,118.5116,118.4,118.5116,118.4,114.6866,56825.8009319
750,0,118.5116,118.4,118.5116,118.4,114.6866,56831.1213129
750,0,118.5116,118.4,118.5116,118.4,114.6866,56836.4415259
750,0,118.5116,118.4,118.5116,118.4,114.6866,56841.7614789
750,0,118.5116,118.4,118.5116,118.4,114.6866,56847.121784
750,0,118.5116,118.4,118.5116,118.4,114.6866,56852.4529359
750,0,118.5116,118.4,118.5116,118.4,114.6866,56857.7713239
750,0,118.625,118.4,118.5116,118.4,114.6866,56863.9214089
750,0,118.5116,118.4,118.5116,118.4,114.6866,56869.24173
750,0,118.625,118.4,118.5116,118.4,114.6866,56875.3909369
750,0,118.5116,118.4,118.5116,118.4,114.6866,56880.7140849
750,0,118.5116,118.4,118.5116,118.4,114.6866,56886.031399
750,0,118.5116,118.4,118.5116,118.4,114.6866,56892.5613708
750,0,118.625,118.4,118.5116,118.4,114.6866,56899.5421929
750,0,118.625,118.4,118.5116,118.4,114.6866,56904.860851
750,0,118.5116,118.4,118.5116,118.4,114.6866,56910.1819799
750,0,118.5116,118.4,118.5116,118.4,114.6866,56915.5013149
750,0,118.625,118.4,118.5116,118.4,114.6866,56923.311873
750,0,118.625,118.4,118.5116,118.4,114.6866,56930.3315599
750,0,118.5116,118.4,118.5116,118.4,114.6866,56937.321481
750,0,118.5116,118.4,118.5116,118.4,114.6866,56943.4714069
750,0,118.625,118.4,118.5116,118.4,114.6866,56949.0314
750,0,118.5116,118.4,118.5116,118.4,114.6866,56954.352073
750,0,118.5116,118.4,118.5116,118.4,114.6866,56959.671422
750,0,118.5116,118.4,118.5116,118.4,114.6866,56965.8224149
750,0,118.5116,118.4,118.5116,118.4,114.6866,56971.1413479
750,0,118.5116,118.4,118.5116,118.4,114.6866,56978.290921
750,0,118.5116,118.4,118.5116,118.4,114.6866,56984.4413478
750,0,118.5116,118.4,118.5116,118.4,114.6866,56989.761229
750,0,118.625,118.4,118.5116,118.4,114.6866,56995.0916429
750,0,118.5116,118.4,118.5116,118.4,114.6866,57000.410886
750,0,118.5116,118.4,118.5116,118.4,114.6866,57005.731473
750,0,118.5116,118.4,118.5116,118.4,114.6866,57011.8815389
750,0,118.5116,118.4,118.5116,118.4,114.6866,57017.222137
750,0,118.5116,118.4,118.5116,118.4,114.6866,57022.540956
750,0,118.5116,118.4,118.5116,118.4,114.6866,57027.860883
750,0,118.5116,118.4,118.5116,118.4,114.6866,57033.181546
750,0,118.5116,118.4,118.5116,118.4,114.6866,57038.5015049
750,0,118.5116,118.4,118.5116,118.4,114.6866,57044.651392
750,0,118.5116,118.4,118.5116,118.4,114.6866,57049.9708838
750,0,118.5116,118.4,118.5116,118.4,114.6866,57055.2915518
750,0,118.5116,118.4,118.5116,118.4,114.6866,57061.441282
750,0,118.5116,118.4,118.5116,118.4,114.6866,57066.761308
750,0,118.5116,118.4,118.5116,118.4,114.6866,57073.7413058
750,0,118.5116,118.4,118.5116,118.4,114.6866,57079.1313078
750,0,118.5116,118.4,118.5116,118.4,114.6866,57085.2808568
750,0,118.5116,118.4,118.5116,118.4,114.6866,57090.601234
750,0,118.5116,118.4,118.5116,118.4,114.6866,57095.921309
750,0,118.5116,118.4,118.5116,118.4,114.6866,57101.2413249
750,0,118.5116,118.4,118.5116,118.4,114.6866,57106.5613999
750,0,118.5116,118.4,118.5116,118.4,114.6866,57111.8813589
750,0,118.5116,118.4,118.5116,118.4,114.6866,57118.041297
750,0,118.5116,118.4,118.5116,118.4,114.575,57125.851299
750,0,118.5116,118.4,118.5116,118.4,114.6866,57131.1716108
750,0,118.5116,118.4,118.5116,118.4,114.6866,57137.7014968
750,0,118.5116,118.4,118.5116,118.4,114.6866,57143.0218379
750,0,118.5116,118.4,118.5116,118.4,114.6866,57148.341392
750,0,118.5116,118.4,118.5116,118.4,114.6866,57153.6614718
750,0,118.5116,118.4,118.5116,118.4,114.6866,57158.981447
750,0,118.5116,118.4,118.5116,118.4,114.6866,57164.3017719
750,0,118.5116,118.4,118.5116,118.4,114.6866,57170.4613299
750,0,118.5116,118.4,118.5116,118.4,114.6866,57175.7815468
750,0,118.5116,118.4,118.5116,118.4,114.6866,57181.1015029
750,0,118.5116,118.4,118.5116,118.4,114.6866,57187.2513359
750,0,118.5116,118.4,118.5116,118.4,114.6866,57193.4125988
750,0,118.5116,118.4,118.5116,118.4,114.575,57198.7313809
750,0,118.5116,118.4,118.5116,118.4,114.575,57205.7109308
750,0,118.5116,118.4,118.5116,118.4,114.575,57211.8714499
750,0,118.5116,118.4,118.5116,118.4,114.575,57218.0213249
750,0,118.5116,118.4,118.5116,118.4,114.575,57223.3415709
750,0,118.5116,118.4,118.5116,118.4,114.6866,57230.3226218
750,0,118.5116,118.4,118.5116,118.4,114.6866,57235.6413949
750,0,118.5116,118.4,118.5116,118.4,114.6866,57240.9614179
750,0,118.5116,118.4,118.5116,118.4,114.575,57247.111912
750,0,118.5116,118.4,118.5116,118.4,114.6866,57252.431428
750,0,118.5116,118.4,118.5116,118.4,114.6866,57257.7514889
750,0,118.5116,118.4,118.5116,118.4,114.6866,57263.1709008
750,0,118.5116,118.4,118.5116,118.4,114.6866,57269.322118
750,0,118.5116,118.4,118.5116,118.4,114.6866,57274.640877
750,0,118.5116,118.4,118.5116,118.4,114.575,57279.961375
750,0,118.5116,118.4,118.5116,118.4,114.6866,57286.1115329
750,0,118.5116,118.4,118.5116,118.4,114.575,57291.4318459
750,0,118.5116,118.4,118.5116,118.4,114.575,57298.4114389
750,0,118.5116,118.4,118.5116,118.4,114.575,57303.851419
750,0,118.5116,118.4,118.5116,118.4,114.575,57309.171412
750,0,118.5116,118.4,118.5116,118.4,114.575,57315.3208969
750,0,118.5116,118.4,118.5116,118.4,114.575,57320.641407
750,0,118.5116,118.4,118.5116,118.4,114.575,57325.9608588
750,0,118.5116,118.4,118.5116,118.4,114.575,57332.1213069
750,0,118.5116,118.4,118.5116,118.4,114.6866,57337.4414039
750,0,118.5116,118.4,118.5116,118.4,114.575,57343.6214049
750,0,118.5116,118.4,118.5116,118.4,114.575,57348.941431
750,0,118.5116,118.4,118.5116,118.4,114.575,57354.2624249
750,0,118.5116,118.4,118.5116,118.4,114.575,57359.5814688
750,0,118.5116,118.4,118.5116,118.4,114.575,57365.822377
750,0,118.5116,118.4,118.5116,118.4,114.575,57371.141547
750,0,118.5116,118.4,118.5116,118.4,114.575,57376.461395
750,0,118.5116,118.4,118.4,118.4,114.575,57382.9716001
750,0,118.5116,118.4,118.5116,118.4,114.575,57388.294225
750,0,118.5116,118.4,118.4,118.4,114.575,57393.6113138
750,0,118.5116,118.4,118.5116,118.4,114.575,57400.591397
750,0,118.5116,118.4,118.5116,118.4,114.575,57405.9114459
750,0,118.5116,118.4,118.5116,118.4,114.575,57411.2314188
750,0,118.5116,118.4,118.4,118.4,114.575,57416.6024148
750,0,118.5116,118.2866,118.5116,118.4,114.575,57421.921418
750,0,118.5116,118.4,118.5116,118.4,114.575,57427.241375
750,0,118.5116,118.4,118.5116,118.4,114.575,57432.561501
750,0,118.5116,118.4,118.5116,118.4,114.575,57437.8813579
750,0,118.5116,118.4,118.5116,118.4,114.575,57443.2008779
750,0,118.5116,118.2866,118.5116,118.4,114.575,57449.3513799
750,0,118.5116,118.4,118.5116,118.4,114.575,57454.671416
750,0,118.5116,118.4,118.5116,118.4,114.575,57463.3117878
750,0,118.5116,118.4,118.5116,118.4,114.575,57471.1213908
750,0,118.5116,118.2866,118.4,118.4,114.575,57476.441515
750,0,118.5116,118.4,118.4,118.4,114.575,57482.591537
750,0,118.5116,118.4,118.4,118.4,114.575,57487.9113801
750,0,118.5116,118.4,118.4,118.4,114.575,57493.231421
750,0,118.5116,118.4,118.4,118.4,114.575,57499.561794
750,0,118.5116,118.2866,118.4,118.4,114.575,57504.881212
750,0,118.5116,118.4,118.4,118.4,114.575,57510.2013919
750,0,118.5116,118.4,118.4,118.4,114.575,57516.351311
750,0,118.5116,118.4,118.4,118.4,114.575,57521.6712999
750,0,118.5116,118.4,118.5116,118.4,114.575,57526.9915149
750,0,118.5116,118.4,118.4,118.4,114.575,57532.3114898
750,0,118.5116,118.4,118.5116,118.4,114.575,57538.6909389
750,0,118.5116,118.4,118.4,118.4,114.575,57544.011683
750,0,118.5116,118.4,118.4,118.4,114.575,57549.3315279
750,0,118.5116,118.2866,118.4,118.4,114.575,57555.4828
750,0,118.5116,118.4,118.5116,118.4,114.575,57562.471534
750,0,118.5116,118.4,118.5116,118.4,114.575,57567.7915289
750,0,118.5116,118.2866,118.5116,118.4,114.575,57573.1114249
750,0,118.5116,118.2866,118.4,118.4,114.575,57578.460885
750,0,118.5116,118.2866,118.4,118.4,114.575,57583.7815909
750,0,118.5116,118.2866,118.4,118.4,114.575,57589.100904
750,0,118.5116,118.4,118.4,118.4,114.575,57594.422127
750,0,118.5116,118.2866,118.4,118.4,114.575,57599.741416
750,0,118.5116,118.2866,118.4,118.4,114.575,57605.121309
750,0,118.5116,118.4,118.4,118.4,114.575,57610.4408751
750,0,118.5116,118.2866,118.4,118.4,114.575,57617.466315
750,0,118.5116,118.2866,118.4,118.4,114.575,57622.790925
750,0,118.5116,118.4,118.4,118.4,114.575,57629.3814509
750,0,118.4,118.2866,118.5116,118.4,114.575,57635.531364
750,0,118.5116,118.4,118.4,118.4,114.575,57641.681963
750,0,118.5116,118.2866,118.4,118.4,114.575,57647.0013158
750,0,118.5116,118.4,118.4,118.4,114.575,57652.3232689
750,0,118.5116,118.4,118.4,118.4,114.575,57657.6413889
750,0,118.5116,118.2866,118.4,118.4,114.575,57662.9613938
750,0,118.5116,118.2866,118.5116,118.4,114.575,57668.281368
750,0,118.5116,118.4,118.4,118.4,114.575,57673.6016469
750,0,118.5116,118.2866,118.4,118.4,114.575,57679.7508829
750,0,118.5116,118.2866,118.4,118.4,114.575,57685.070909
750,0,118.5116,118.2866,118.4,118.4,114.575,57690.440913
750,0,118.5116,118.2866,118.4,118.4,114.575,57695.761296
750,0,118.5116,118.2866,118.4,118.4,114.575,57701.9113839
750,0,118.5116,118.2866,118.4,118.4,114.575,57708.061321
750,0,118.5116,118.2866,118.4,118.4,114.575,57714.2122719
750,0,118.5116,118.2866,118.4,118.4,114.575,57719.5313718
750,0,118.5116,118.2866,118.4,118.4,114.575,57725.6821949
750,0,118.5116,118.2866,118.4,118.4,114.575,57731.0413818
750,0,118.5116,118.4,118.4,118.4,114.575,57736.3613069
750,0,118.5116,118.2866,118.4,118.4,114.575,57741.681356
750,0,118.5116,118.2866,118.4,118.4,114.575,57747.831392
750,0,118.5116,118.2866,118.4,118.4,114.575,57753.981406
750,0,118.5116,118.2866,118.5116,118.4,114.575,57760.1309469
750,0,118.5116,118.2866,118.4,118.4,114.575,57765.451297
750,0,118.5116,118.2866,118.4,118.4,114.575,57770.7710109
750,0,118.5116,118.2866,118.4,118.4,114.575,57776.091435
750,0,118.5116,118.2866,118.4,118.4,114.575,57781.4113588
750,0,118.5116,118.2866,118.4,118.4,114.575,57786.731714
750,0,118.5116,118.2866,118.4,118.4,114.575,57792.2017999
750,0,118.4,118.2866,118.4,118.4,114.575,57797.5221748
750,0,118.4,118.2866,118.4,118.4,114.575,57802.84093
750,0,118.5116,118.2866,118.4,118.4,114.575,57808.9921679
750,0,118.5116,118.2866,118.4,118.4,114.575,57814.3121738
750,0,118.5116,118.2866,118.4,118.4,114.575,57819.63129
750,0,118.5116,118.2866,118.4,118.2866,114.575,57825.781697
750,0,118.5116,118.2866,118.4,118.4,114.575,57831.230931
750,0,118.5116,118.2866,118.4,118.4,114.575,57836.5526259
750,0,118.5116,118.2866,118.4,118.4,114.575,57841.871376
750,0,118.4,118.2866,118.4,118.4,114.575,57847.1915789
750,0,118.5116,118.4,118.4,118.4,114.575,57853.340884
750,0,118.5116,118.4,118.4,118.4,114.575,57858.6614809
750,0,118.5116,118.2866,118.4,118.4,114.575,57864.810847
750,0,118.5116,118.2866,118.4,118.4,114.575,57871.3014379
750,0,118.5116,118.2866,118.4,118.4,114.575,57879.111599
750,0,118.5116,118.2866,118.4,118.4,114.575,57884.4708281
750,0,118.5116,118.2866,118.4,118.4,114.575,57889.791486
750,0,118.5116,118.2866,118.4,118.4,114.575,57895.1113338
750,0,118.5116,118.2866,118.4,118.4,114.575,57900.431278
750,0,118.5116,118.2866,118.4,118.2866,114.575,57906.581373
750,0,118.5116,118.2866,118.4,118.4,114.575,57911.902472
750,0,118.5116,118.2866,118.4,118.4,114.575,57917.2212989
750,0,118.5116,118.2866,118.4,118.2866,114.575,57924.2508879
750,0,118.5116,118.2866,118.4,118.4,114.575,57929.571388
750,0,118.5116,118.2866,118.4,118.4,114.575,57934.891495
750,0,118.5116,118.2866,118.4,118.4,114.575,57941.04408
750,0,118.5116,118.2866,118.4,118.4,114.575,57946.4014719
750,0,118.5116,118.2866,118.4,118.4,114.575,57951.721333
750,0,118.5116,118.2866,118.4,118.4,114.575,57957.0413029
750,0,118.5116,118.2866,118.4,118.2866,114.575,57962.3615379
750,0,118.5116,118.2866,118.4,118.4,114.575,57968.521301
750,0,118.5116,118.2866,118.4,118.2866,114.575,57973.8408868
750,0,118.4,118.2866,118.4,118.2866,114.575,57979.161371
750,0,118.4,118.2866,118.4,118.2866,114.575,57984.6508648
750,0,118.4,118.2866,118.4,118.4,114.575,57989.971406
750,0,118.5116,118.2866,118.4,118.2866,114.575,57995.2914999
750,0,118.5116,118.2866,118.4,118.2866,114.575,58000.611326
750,0,118.5116,118.2866,118.4,118.4,114.575,58005.9320009
750,0,118.5116,118.2866,118.4,118.2866,114.575,58011.2513099
750,0,118.5116,118.2866,118.4,118.2866,114.575,58016.571362
750,0,118.5116,118.2866,118.4,118.2866,114.575,58021.8914769
750,0,118.5116,118.2866,118.4,118.2866,114.575,58027.211688
750,0,118.5116,118.2866,118.4,118.2866,114.575,58032.531297
750,0,118.5116,118.2866,118.4,118.2866,114.575,58038.0013299
750,0,118.5116,118.2866,118.4,118.2866,114.575,58043.3209059
750,0,118.5116,118.2866,118.4,118.2866,114.575,58049.4714251
750,0,118.5116,118.2866,118.4,118.2866,114.575,58054.791507
750,0,118.4,118.2866,118.4,118.2866,114.575,58060.1115539
750,0,118.5116,118.2866,118.4,118.4,114.575,58066.2627459
750,0,118.5116,118.2866,118.4,118.2866,114.575,58072.4222219
750,0,118.5116,118.2866,118.4,118.2866,114.575,58077.7414379
750,0,118.5116,118.2866,118.4,118.2866,114.575,58083.061373
750,0,118.5116,118.2866,118.4,118.2866,114.575,58088.3818119
750,0,118.5116,118.2866,118.4,118.2866,114.575,58093.701328
750,0,118.5116,118.2866,118.4,118.2866,114.4616,58099.171375
750,0,118.5116,118.2866,118.4,118.4,114.575,58104.490988
750,0,118.5116,118.2866,118.4,118.2866,114.575,58111.4814029
750,0,118.5116,118.2866,118.4,118.2866,114.4616,58120.47135
750,0,118.5116,118.2866,118.4,118.2866,114.4616,58125.791775
750,0,118.5116,118.2866,118.4,118.4,114.4616,58131.1118488
750,0,118.5116,118.2866,118.4,118.4,114.575,58138.9209509
750,0,118.4,118.2866,118.4,118.2866,114.4616,58144.241529
750,0,118.4,118.2866,118.4,118.2866,114.575,58149.5614789
750,0,118.5116,118.2866,118.4,118.2866,114.4616,58156.541394
750,0,118.4,118.2866,118.4,118.2866,114.4616,58161.8613999
750,0,118.4,118.2866,118.4,118.2866,114.4616,58167.3708899
750,0,118.5116,118.2866,118.4,118.2866,114.575,58174.351783
750,0,118.4,118.2866,118.4,118.2866,114.575,58179.671397
750,0,118.4,118.2866,118.4,118.2866,114.575,58184.9915099
750,0,118.4,118.2866,118.4,118.2866,114.575,58190.310889
750,0,118.4,118.2866,118.4,118.2866,114.575,58195.6314058
750,0,118.4,118.2866,118.4,118.2866,114.4616,58202.6115649
750,0,118.4,118.2866,118.4,118.2866,114.4616,58208.031003
750,0,118.4,118.2866,118.4,118.2866,114.575,58213.3512819
750,0,118.4,118.2866,118.4,118.2866,114.4616,58219.50088
750,0,118.4,118.2866,118.4,118.2866,114.4616,58224.8210258
750,0,118.4,118.2866,118.4,118.2866,114.4616,58230.141705
750,0,118.4,118.2866,118.4,118.2866,114.4616,58235.4617488
750,0,118.4,118.2866,118.4,118.2866,114.4616,58240.7808928
750,0,118.4,118.2866,118.4,118.2866,114.4616,58246.93153
750,0,118.4,118.2866,118.4,118.2866,114.4616,58252.2514119
750,0,118.4,118.2866,118.4,118.2866,114.4616,58258.402257
750,0,118.4,118.2866,118.4,118.2866,114.575,58263.7213979
750,0,118.4,118.2866,118.4,118.2866,114.4616,58269.870975
750,0,118.4,118.2866,118.4,118.2866,114.575,58276.0214429
750,0,118.4,118.2866,118.4,118.2866,114.4616,58281.34145
750,0,118.4,118.2866,118.4,118.2866,114.4616,58286.6631229
750,0,118.4,118.2866,118.4,118.2866,114.4616,58293.6413
750,0,118.4,118.2866,118.4,118.2866,114.4616,58298.9638629
750,0,118.4,118.2866,118.4,118.2866,114.4616,58304.2813458
750,0,118.4,118.2866,118.4,118.2866,114.4616,58309.6015139
750,0,118.4,118.2866,118.4,118.2866,114.4616,58314.9213018
750,0,118.4,118.2866,118.4,118.2866,114.4616,58320.240886
750,0,118.4,118.2866,118.4,118.2866,114.4616,58325.561342
750,0,118.4,118.2866,118.4,118.2866,114.4616,58331.0413048
750,0,118.4,118.2866,118.4,118.2866,114.4616,58338.021668
750,0,118.4,118.2866,118.4,118.2866,114.4616,58343.340899
750,0,118.4,118.2866,118.4,118.2866,114.4616,58348.6616399
750,0,118.4,118.2866,118.4,118.2866,114.4616,58353.981673
750,0,118.4,118.2866,118.4,118.2866,114.4616,58361.301363
750,0,118.4,118.2866,118.4,118.2866,114.4616,58366.6213279
750,0,118.4,118.2866,118.4,118.2866,114.4616,58371.9414289
750,0,118.4,118.2866,118.4,118.2866,114.4616,58377.261301
750,0,118.4,118.2866,118.4,118.2866,114.4616,58382.6108539
750,0,118.4,118.2866,118.4,118.2866,114.4616,58387.931447
750,0,118.4,118.2866,118.4,118.2866,114.4616,58394.0814669
750,0,118.4,118.2866,118.4,118.2866,114.4616,58399.401865
750,0,118.4,118.2866,118.4,118.2866,114.4616,58404.791187
750,0,118.4,118.2866,118.4,118.2866,114.4616,58410.111295
750,0,118.4,118.2866,118.4,118.2866,114.4616,58415.4314189
750,0,118.4,118.2866,118.4,118.2866,114.4616,58420.7513011
750,0,118.4,118.2866,118.4,118.2866,114.4616,58426.0714219
750,0,118.4,118.2866,118.4,118.2866,114.4616,58431.3918939
750,0,118.4,118.2866,118.4,118.2866,114.4616,58436.7114229
750,0,118.4,118.2866,118.4,118.2866,114.4616,58442.071384
750,0,118.4,118.2866,118.4,118.2866,114.4616,58448.2219079
750,0,118.4,118.2866,118.4,118.2866,114.4616,58453.5410049
750,0,118.4,118.2866,118.4,118.2866,114.4616,58458.861516
750,0,118.4,118.2866,118.4,118.2866,114.4616,58464.1927168
750,0,118.4,118.2866,118.4,118.2866,114.4616,58469.511394
750,0,118.4,118.2866,118.4,118.2866,114.4616,58474.8422139
750,0,118.4,118.2866,118.4,118.2866,114.4616,58480.1613069
750,0,118.4,118.2866,118.4,118.2866,114.4616,58485.480855
750,0,118.4,118.2866,118.4,118.2866,114.4616,58490.801897
750,0,118.4,118.2866,118.4,118.2866,114.4616,58496.1714089
750,0,118.4,118.2866,118.4,118.2866,114.4616,58501.4915628
750,0,118.4,118.2866,118.4,118.2866,114.4616,58506.81142
750,0,118.4,118.2866,118.4,118.2866,114.4616,58512.131304
750,0,118.4,118.2866,118.4,118.2866,114.4616,58517.4513168
750,0,118.4,118.2866,118.4,118.2866,114.4616,58522.7708368
750,0,118.4,118.2866,118.4,118.2866,114.4616,58528.921294
750,0,118.4,118.2866,118.4,118.2866,114.4616,58534.3821449
750,0,118.4,118.2866,118.4,118.2866,114.4616,58539.7017839
750,0,118.4,118.2866,118.4,118.2866,114.4616,58545.022603
750,0,118.4,118.2866,118.4,118.2866,114.4616,58552.001323
750,0,118.4,118.2866,118.4,118.2866,114.4616,58558.1522799
750,0,118.4,118.2866,118.4,118.2866,114.4616,58563.4715559
750,0,118.4,118.2866,118.4,118.2866,114.4616,58568.7917891
750,0,118.4,118.2866,118.4,118.2866,114.4616,58574.111491
750,0,118.4,118.2866,118.4,118.2866,114.4616,58579.43153
750,0,118.4,118.2866,118.4,118.2866,114.4616,58584.7608659
750,0,118.4,118.2866,118.4,118.2866,114.4616,58590.081784
750,0,118.4,118.2866,118.4,118.2866,114.4616,58595.4517601
750,0,118.4,118.2866,118.4,118.2866,114.4616,58601.941478
750,0,118.4,118.2866,118.4,118.2866,114.4616,58607.2614288
750,0,118.4,118.2866,118.4,118.2866,114.4616,58613.411602
750,0,118.4,118.2866,118.4,118.2866,114.4616,58620.3918328
750,0,118.4,118.2866,118.4,118.2866,114.4616,58625.710897
750,0,118.4,118.2866,118.4,118.2866,114.4616,58631.031498
750,0,118.4,118.2866,118.4,118.2866,114.4616,58636.3512909
750,0,118.4,118.2866,118.4,118.2866,114.4616,58641.6712949
750,0,118.4,118.2866,118.4,118.2866,114.4616,58647.0316238
750,0,118.4,118.2866,118.4,118.2866,114.4616,58652.351517
750,0,118.4,118.2866,118.4,118.2866,114.4616,58657.6813679
750,0,118.4,118.2866,118.4,118.2866,114.4616,58663.001936
750,0,118.4,118.2866,118.4,118.2866,114.4616,58668.3213949
750,0,118.4,118.2866,118.4,118.2866,114.4616,58673.6414039
750,0,118.4,118.2866,118.4,118.2866,114.4616,58678.9614139
750,0,118.4,118.2866,118.4,118.2866,114.4616,58684.2815158
750,0,118.4,118.2866,118.4,118.2866,114.4616,58689.60096
750,0,118.4,118.2866,118.4,118.2866,114.4616,58694.92134
750,0,118.4,118.2866,118.4,118.2866,114.4616,58701.1114678
750,0,118.4,118.2866,118.4,118.2866,114.4616,58706.4419858
750,0,118.4,118.2866,118.4,118.2866,114.4616,58713.4213159
750,0,118.4,118.2866,118.4,118.2866,114.4616,58718.7414589
750,0,118.4,118.2866,118.4,118.2866,114.4616,58724.061491
750,0,118.4,118.2866,118.4,118.2866,114.4616,58730.211462
750,0,118.4,118.175,118.4,118.2866,114.4616,58735.5312989
750,0,118.4,118.2866,118.4,118.2866,114.4616,58741.6823308
750,0,118.4,118.2866,118.4,118.2866,114.4616,58747.042125
750,0,118.4,118.2866,118.4,118.2866,114.4616,58752.36145
750,0,118.4,118.2866,118.4,118.2866,114.4616,58758.51089
750,0,118.4,118.2866,118.4,118.2866,114.4616,58763.8308899
750,0,118.4,118.2866,118.4,118.2866,114.4616,58769.152102
750,0,118.4,118.2866,118.2866,118.2866,114.4616,58774.4713728
750,0,118.4,118.2866,118.4,118.2866,114.4616,58782.2922809
750,0,118.4,118.2866,118.4,118.2866,114.4616,58787.6121099
750,0,118.4,118.2866,118.2866,118.2866,114.4616,58792.931402
750,0,118.4,118.2866,118.4,118.2866,114.4616,58798.250916
750,0,118.4,118.2866,118.4,118.2866,114.4616,58803.5712929
750,0,118.4,118.2866,118.4,118.2866,114.4616,58809.9108829
750,0,118.4,118.2866,118.4,118.2866,114.4616,58815.2314169
750,0,118.4,118.2866,118.4,118.2866,114.4616,58820.551404
750,0,118.4,118.2866,118.4,118.2866,114.4616,58826.701956
750,0,118.4,118.2866,118.2866,118.2866,114.4616,58832.0212898
750,0,118.4,118.2866,118.4,118.2866,114.4616,58839.0115368
750,0,118.4,118.175,118.4,118.2866,114.4616,58848.0014529
750,0,118.4,118.175,118.4,118.2866,114.4616,58853.3213139
750,0,118.4,118.2866,118.2866,118.2866,114.4616,58858.6414139
750,0,118.4,118.2866,118.2866,118.2866,114.4616,58867.281286
750,0,118.4,118.175,118.2866,118.2866,114.4616,58872.6014938
750,0,118.4,118.175,118.4,118.2866,114.4616,58877.921387
750,0,118.4,118.175,118.2866,118.2866,114.4616,58883.2410588
750,0,118.4,118.2866,118.4,118.2866,114.4616,58888.561439
750,0,118.4,118.2866,118.4,118.2866,114.4616,58894.711328
750,0,118.4,118.2866,118.2866,118.2866,114.4616,58900.0317619
750,0,118.4,118.175,118.4,118.2866,114.4616,58905.351423
750,0,118.4,118.2866,118.4,118.2866,114.4616,58911.5018981
750,0,118.4,118.175,118.2866,118.2866,114.4616,58916.821295
750,0,118.4,118.2866,118.2866,118.2866,114.4616,58922.1414518
750,0,118.4,118.2866,118.2866,118.2866,114.4616,58928.2914689
750,0,118.4,118.175,118.2866,118.2866,114.4616,58934.443728
750,0,118.4,118.175,118.2866,118.2866,114.4616,58939.7613509
750,0,118.4,118.175,118.2866,118.2866,114.4616,58945.0810249
750,0,118.4,118.175,118.2866,118.2866,114.4616,58951.261848
750,0,118.4,118.175,118.2866,118.2866,114.4616,58956.5814979
750,0,118.4,118.175,118.2866,118.2866,114.4616,58961.901407
750,0,118.4,118.2866,118.2866,118.2866,114.4616,58967.2213218
750,0,118.4,118.2866,118.2866,118.2866,114.4616,58972.5417249
750,0,118.4,118.175,118.2866,118.2866,114.4616,58977.861537
750,0,118.4,118.175,118.2866,118.2866,114.4616,58983.1818531
750,0,118.4,118.175,118.2866,118.2866,114.4616,58988.5013359
750,0,118.4,118.175,118.2866,118.2866,114.35,58997.2120969
750,0,118.4,118.175,118.2866,118.2866,114.4616,59002.530983
750,0,118.4,118.175,118.2866,118.2866,114.4616,59007.8515639
750,0,118.4,118.175,118.2866,118.2866,114.4616,59013.1714039
750,0,118.4,118.175,118.2866,118.2866,114.4616,59018.493645
750,0,118.4,118.175,118.2866,118.2866,114.4616,59023.8111079
750,0,118.4,118.175,118.2866,118.2866,114.4616,59029.1313689
750,0,118.4,118.175,118.2866,118.2866,114.4616,59035.2814338
750,0,118.4,118.175,118.2866,118.2866,114.4616,59040.601979
750,0,118.4,118.175,118.2866,118.2866,114.35,59046.0618579
750,0,118.4,118.175,118.2866,118.2866,114.4616,59051.3820579
750,0,118.4,118.175,118.2866,118.2866,114.35,59056.7019739
750,0,118.4,118.175,118.2866,118.2866,114.35,59062.021317
750,0,118.4,118.175,118.2866,118.2866,114.35,59068.1713068
750,0,118.4,118.175,118.2866,118.2866,114.35,59075.1510201
750,0,118.4,118.175,118.2866,118.2866,114.35,59080.471786
750,0,118.4,118.175,118.2866,118.2866,114.4616,59086.9814448
750,0,118.4,118.175,118.2866,118.2866,114.4616,59092.3017418
750,0,118.4,118.175,118.2866,118.2866,114.4616,59098.451313
750,0,118.4,118.175,118.2866,118.2866,114.4616,59103.8309031
750,0,118.4,118.175,118.2866,118.2866,114.4616,59111.661545
